ma_nganh,Nganh,to_hop,diem,thoi_gian_dao_tao,hoc_phi,luong_ra_truong,gioi_thieu,co_hoi_viec_lam,chinh_sach_ho_tro,hoc_bong
7440201,địa chất học,"Tổ hợp môn xét tuyển:
Toán - Lý -Hóa; 
Toán – Hóa – Địa; 
Văn - Toán - Địa; 
Toán – Văn - Anh",Điểm xét tuyển: 16,Thời gian đào tạo: 4 năm,"Học phí:
338.000/tín chỉ 
Trung bình 1 học kỳ là 5.5 – 6 triệu
1 năm từ 11 – 12 triệu đồng)"," Lương sau khi ra trường: 9.000.000 - 17.000.000 (sẽ cao hơn khi có kinh nghiệm, sự phấn đấu và nỗ lực).","Giới thiệu: Địa chất học là ngành khoa học nghiên cứu về Trái đất, trong đó tập chung nghiên cứu cấu trúc, đặc điểm vật lý, động lực, và lịch sử của các vật liệu (các loại đất đá, khoáng sản rắn, lỏng, khí…) trên Trái đất, kể cả các quá trình hình thành, vận chuyển và biến đổi của các vật liệu này. Giải quyết các vấn đề của địa chất liên quan đến rất nhiều chuyên ngành khác nhau. Lĩnh vực này cũng rất quan trọng trong việc khai thác khoáng sản và dầu khí. Ngoài ra, nó cũng nghiên cứu giảm nhẹ các tai biến tự nhiên và cổ khí hậu cùng các lĩnh vực kỹ thuật khác.","Sinh viên tốt nghiệp ngành Địa chất học sẽ làm việc ở đâu?
+ Bộ Khoa học và Công nghệ, Tài nguyên và Môi trường, Giao thông vận tải, Xây Dựng. Các Tổng cục Địa chất và Khoáng sản Việt Nam, Biển và Hải đảo, Môi trường. Các Sở, phòng Tài nguyên của các Tỉnh, Huyện..
+ Các Viện nghiên cứu, các trường Đại học và Cao đẳng
+ Các Tập đoàn, công ty đa Quốc gia về lĩnh vực nghiên cứu địa chất, khai khoáng và năng lượng, môi trường.
+ Có thể tự khởi nghiệp trong các hoạt nghiên cứu Địa chất.
","Chính sách hỗ trợ:
Đội ngũ giảng viên cơ hữu có trình độ tiến sĩ, thạc sĩ tốt nghiệp ở nước ngoài và các trường đại học uy tín trong nước trực tiếp giảng dạy, ngoài ra còn có sự phối hợp của các giảng viên có trình độ cao của các Khoa chuyên môn khác trong trường.
+ Được hưởng các chế độ học bổng, miễn giảm học phí theo quy định của Nhà trường
+ Được các doanh nghiệp tài trợ học bổng nếu có điểm thi đầu vào cao hoặc có thành tích học tập tốt
+ Được giới thiệu thực tập, làm part-time tại doanh nghiệp trong thời gian học, xin việc sau khi tốt nghiệp
+ Có cơ hội học tập chuyển tiếp sau đại học ở nước ngoài
","Học bổng:
- Sinh viên có thành tích cao trong học tập, rèn luyện, nghiên cứu khoa học, thi olympic, khởi nghiệp, hoạt động phong trào, sinh viên có hoàn cảnh khó khăn vươn lên trong học tập có cơ hội nhận học bổng, khen thưởng, hỗ trợ từ Nhà trường, khoa, doanh nghiệp...
- Được giới thiệu thực tập, việc làm part-time, full-time
"
