ma_nganh,Nganh,to_hop,diem,thoi_gian_dao_tao,hoc_phi,luong_ra_truong,gioi_thieu,co_hoi_viec_lam,chinh_sach_ho_tro,hoc_bong
7080105,du lịch địa chất,"Toán - Văn - Anh; 
Toán - Địa - Anh;
 Văn - Toán - Địa;
 Toán - Hóa - Sử",23,4 năm,"338.000/tín chỉ 
1 học kỳ: 5.5 – 6 triệu
1 năm từ 11 – 12 triệu đồng)"," 9.000.000 - 17.000.000 (sẽ cao hơn khi có kinh nghiệm, sự phấn đấu và nỗ lực).","- Du lịch địa chất là một loại hình du lịch cung cấp cho khách tham quan những thông tin, kiến thức và hiểu biết về giá trị đặc trưng địa chất, địa mạo, địa lý của một địa điểm gắn với bảo vệ và phát triển bền vững với môi trường, di sản, thẩm mỹ, văn hóa và hạnh phúc của cộng đồng...
- Mục đích của Du lịch địa chấtlà giúp cho khách tham quanthấy thích thú khi tham quan và trải nghiệm vẻ đẹp và sự kỳ vỹ về địa chất, địa hình, địa mạo gắn với văn hóa, lịch sử và tôn giáo bản địa của các danh lam - thắng cảnh.. qua đó giúp du khách hiểu biết các giá trị hữu hình và vô hình, từ đó trân trọng và chung sức bảo vệ giữ gìn những danh lam thắng cảnh.
","Cử nhân tốt nghiệp ngành Du lịch Địa chất sẽ làm việc ở đâu?
+ Có cơ hội việc làm tại các doanh nghiệp hoạt động trong lĩnh vực du lịch và dịch vụ
+ Có thể làm việc tại các sở, ban, ngành có liên quan hoạt động quản lý hoặc tổ chức du lịch;
+ Có thể làm việc tại các cơ quan nghiên cứu, quản lý, bảo tồn di sản địa chất, công viên địa chất, di sản thiên nhên...;
","- Đội ngũ giảng viên cơ hữu có trình độ tiến sĩ, thạc sĩ tốt nghiệp ở nước ngoài và các trường đại học uy tín trong nước trực tiếp giảng dạy, ngoài ra còn có sự phối hợp của các giảng viên có trình độ cao của các Khoa chuyên môn khác trong trường.
- Được hưởng các chế độ học bổng, miễn giảm học phí theo quy định của Nhà trường
- Được các doanh nghiệp tài trợ học bổng nếu có điểm thi đầu vào cao hoặc có thành tích học tập tốt
- Được giới thiệu thực tập, làm part-time tại doanh nghiệp trong thời gian học, xin việc sau khi tốt nghiệp
- Có cơ hội học tập chuyển tiếp sau đại học ở nước ngoài
- 100% sinh viên có việc làm sau khi tốt nghiệp
- Có cơ hội học tập chuyển tiếp sau đại học ở nước ngoài (Anh, Ý, Hà Lan, Nhật Bản)
","- Sinh viên có thành tích cao trong học tập, rèn luyện, nghiên cứu khoa học, thi olympic, khởi nghiệp, hoạt động phong trào, sinh viên có hoàn cảnh khó khăn vươn lên trong học tập có cơ hội nhận học bổng, khen thưởng, hỗ trợ từ Nhà trường, khoa, doanh nghiệp...
- Được giới thiệu thực tập, việc làm part-time, full-time
"
