ma_nganh,Nganh,to_hop,diem,thoi_gian_dao_tao,hoc_phi,luong_ra_truong,gioi_thieu,co_hoi_viec_lam,chinh_sach_ho_tro,hoc_bong
7480109,khoa học dữ liệu (data science),"Tổ hợp môn xét tuyển: A00, A01, D01, D07","Điểm xét tuyển: 24,5","Thời gian đào tạo: 4,5 năm
","Học phí:
338.000/tín chỉ 
1 học kỳ: 5.5 – 6 triệu
1 năm: 11 – 12 triệu đồng)",Lương sau khi ra trường: 10-15 triệu/tháng,"Giới thiệu:
- Bên cạnh những kiến thức cơ sở ngành và chuyên ngành cốt lõi của ngành CNTT, ngành KHDL được trang bị những kiến thức mới và được cập nhật thường xuyên như: Kỹ nghệ tri thức và học máy, Xử lý ngôn ngữ tự nhiên, Thị giác máy tính, Trực quan hóa dữ liệu, Trí tuệ nhân tạo; Big data + ứng dụng; Khai phá dữ liệu, Lập trình Python; Dữ liệu không gian…
- Ngành KHDL của Trường Đại học Mỏ - Địa chất tập trung vào ba hướng chuyên sâu là thế mạnh trong đào tạo và nghiên cứu khoa học của Nhà trường trong nhiều năm qua.
","Cơ hội việc làm:
- Nhà khoa học dữ liệu
- Nhà phân tích dữ liệu
- Kiến trúc sư dữ liệu
- Nhà phân tích kinh doanh
- Kỹ sư dữ liệu
- Quản trị viên cơ sở dữ liệu
- Nhà thống kê
- Trình quản lý dữ liệu và phân tích
- Giáo viên/Giảng viên về KHDL tại các Trường Đại học, cao đẳng, trung cấp…
- Ngoài ra, kỹ sư KHDL có thể làm việc như những Kỹ sư Công nghệ thông tin…
","Chính sách hỗ trợ:
- 100% giảng viên có trình độ tiến sĩ, thạc sĩ trực tiếp giảng dạy, ngoài ra còn có những chuyên gia đến từ doanh nghiệp cùng tham gia giảng dạy.
- Được hưởng các chế độ chính sách về học bổng và miễn giảm học phí theo quy định.
- Được các doanh nghiệp tài trợ học bổng nếu có điểm thi đầu vào cao hoặc có thành tích học tập tốt.
- Được giới thiệu đến doanh nghiệp thực tập, làm fresher trong thời gian học, và xin việc làm sau khi tốt nghiệp.
- Có cơ hội học tập chuyển tiếp sau đại học ở nước ngoài - Có cơ hội thực tập có lương tại các doanh nghiệp về CNTT ở Đài Loan
","Học bổng:
- Sinh viên có thành tích cao trong học tập, rèn luyện, nghiên cứu khoa học, thi olympic, khởi nghiệp, hoạt động phong trào, sinh viên có hoàn cảnh khó khăn vươn lên trong học tập có cơ hội nhận học bổng, khen thưởng, hỗ trợ từ Nhà trường, khoa, doanh nghiệp...
- Được giới thiệu thực tập, việc làm part-time, full-time
"
